Added,URL,ListedPrice,Year,Make,Model,Trim,Body,Mileage,ManualTF,Drivetrain,Fuel,HP,Displacement,Engine,Combined MPG,State,Title Issues,AccidentsTF,Owners,Rental Use?,Fleet Use?,Age,Country
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=30000&sortDir=ASC&sourceContext=carGurusHomePagePrice&bodyTypeGroupIds=7&distance=50&minPrice=20000&sortType=DEAL_SCORE#listing=306931532/NONE,23995,2018,Audi,Q3,2.0T Premium,SUV,52183,FALSE,FWD,Gas,200,2,I4,24,TX,No,TRUE,2,Yes,No,3,Germany
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=30000&sortDir=ASC&sourceContext=carGurusHomePagePrice&bodyTypeGroupIds=7&distance=50&minPrice=20000&sortType=DEAL_SCORE#listing=294977943/NONE,22899,2016,BMW,X5,xDrive35i,SUV,90888,FALSE,AWD,Gas,300,3,I6,21,TX,No,FALSE,2,No,No,5,Germany
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePagePrice&inventorySearchWidgetType=PRICE&minPrice=0&maxPrice=10000&zip=77433#listing=313731039/NONE,9999,2012,Cadillac,SRX,Luxury,SUV,125905,FALSE,FWD,Flex,308,3.6,V6,20,TX,No,TRUE,2,No,No,9,USA
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=20000&sortDir=ASC&sourceContext=carGurusHomePagePrice&distance=50&minPrice=10000&sortType=DEAL_SCORE#listing=314875412/NONE,18998,2013,Cadillac,Escalade,ESV,SUV,142474,FALSE,AWD,Flex,403,6.2,V8,15,TX,No,FALSE,3,Yes,No,8,USA
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=20000&sortDir=ASC&sourceContext=carGurusHomePagePrice&distance=50&minPrice=10000&sortType=DEAL_SCORE#listing=302355155/NONE,11000,2017,Dodge,Journey,SE,SUV,86475,FALSE,FWD,Gas,173,2.4,I4,22,TX,No,TRUE,2,No,No,4,USA
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=30000&sortDir=ASC&sourceContext=carGurusHomePagePrice&bodyTypeGroupIds=7&distance=50&minPrice=20000&sortType=DEAL_SCORE#listing=314220269/NONE,23400,2019,Ford,Flex,SE,SUV,8742,FALSE,FWD,Gas,287,3.5,V6,19,TX,No,TRUE,1,No,No,2,USA
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=30000&sortDir=ASC&sourceContext=carGurusHomePagePrice&bodyTypeGroupIds=7&distance=50&minPrice=20000&sortType=DEAL_SCORE#listing=307706366/NONE,29990,2016,GMC,Yukon,SLT,SUV,104812,FALSE,4x2,Flex,355,5.3,V8,19,TX,No,TRUE,2,No,No,5,USA
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=20000&sortDir=ASC&sourceContext=carGurusHomePagePrice&distance=50&minPrice=10000&sortType=DEAL_SCORE#listing=312696797/NONE,17995,2016,Honda,CR-V,EX-L,SUV,99565,FALSE,FWD,Gas,185,2.4,I4,29,TX,No,FALSE,2,No,No,5,Japan
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=20000&sortDir=ASC&sourceContext=carGurusHomePagePrice&distance=50&minPrice=10000&sortType=DEAL_SCORE#listing=314622154/NONE,14998,2018,Hyundai,Santa Fe,Sport 2.4L,SUV,109029,FALSE,FWD,Gas,185,2.4,I4,24,TX,No,FALSE,2,Yes,No,3,South Korea
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=20000&sortDir=ASC&sourceContext=carGurusHomePagePrice&distance=50&minPrice=10000&sortType=DEAL_SCORE#listing=310338769/NONE,14999,2016,Jeep,Renegade,Limited,SUV,72799,FALSE,4WD,Gas,180,2.4,I4,25,TX,No,TRUE,2,No,Yes,5,USA
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=20000&sortDir=ASC&sourceContext=carGurusHomePagePrice&distance=50&minPrice=10000&sortType=DEAL_SCORE#listing=313420913/NONE,18995,2013,Jeep,Wrangler,Sport,SUV,101294,FALSE,4WD,Gas,285,3.6,V6,19,TX,No,TRUE,5,No,No,8,USA
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=30000&sortDir=ASC&sourceContext=carGurusHomePagePrice&bodyTypeGroupIds=7&distance=50&minPrice=20000&sortType=DEAL_SCORE#listing=312796147/NONE,23000,2012,Jeep,Wrangler,Unlimited Sahara,SUV,85450,FALSE,4WD,Gas,285,3.6,V6,18,TX,Yes,TRUE,2,No,No,9,USA
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=20000&sortDir=ASC&sourceContext=carGurusHomePagePrice&distance=50&minPrice=10000&sortType=DEAL_SCORE#listing=312495245/NONE,13899,2012,Land Rover,Range Rover,Sport HSE LUX,SUV,102670,FALSE,4WD,Gas,375,5,V8,15,TX,No,FALSE,2,No,No,9,United Kingdom
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePagePrice&inventorySearchWidgetType=PRICE&minPrice=0&maxPrice=10000&zip=77433#listing=305898907/NONE,8599,2011,Lincoln,MKX,,SUV,136710,FALSE,AWD,Gas,305,3.7,V6,20,TX,No,FALSE,2,No,No,10,USA
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=20000&sortDir=ASC&sourceContext=carGurusHomePagePrice&distance=50&minPrice=10000&sortType=DEAL_SCORE#listing=304126140/NONE,19995,2018,Mazda,CX-5,Grand Touring,SUV,94309,FALSE,FWD,Gas,187,2.5,I4,28,TX,No,FALSE,2,Yes,No,3,Japan
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePagePrice&inventorySearchWidgetType=PRICE&minPrice=0&maxPrice=10000&zip=77433#listing=307128696/NONE,7950,2010,Mercedes-Benz,M-Class,ML 350,SUV,147841,FALSE,RWD,Gas,268,3.5,V6,18,TX,No,TRUE,4,No,No,11,Germany
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=20000&sortDir=ASC&sourceContext=carGurusHomePagePrice&distance=50&minPrice=10000&sortType=DEAL_SCORE#listing=303723729/NONE,12499,2012,Mercedes-Benz,GLK-Class,GLK 350 4MATIC,SUV,106520,FALSE,AWD,Gas,268,3.5,V6,18,TX,No,FALSE,3,No,No,9,Germany
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePagePrice&inventorySearchWidgetType=PRICE&minPrice=0&maxPrice=10000&zip=77433#listing=311526310/NONE,5500,2009,Subaru,Forester,2.5 X Premium,SUV,160000,TRUE,AWD,Gas,170,2.5,H4,23,TX,No,TRUE,2,No,No,12,Japan
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePagePrice&inventorySearchWidgetType=PRICE&minPrice=0&maxPrice=10000&zip=77433#listing=307139452/NONE,4999,2006,Toyota,Sequoia,Limited,SUV,233784,FALSE,RWD,Gas,273,4.7,V8,15,TX,No,TRUE,4,No,No,15,Japan
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=30000&sortDir=ASC&sourceContext=carGurusHomePagePrice&bodyTypeGroupIds=7&distance=50&minPrice=20000&sortType=DEAL_SCORE#listing=314823368/NONE,26619,2019,Toyota,RAV4,LE,SUV,12111,FALSE,AWD,Gas,203,2.5,I4,29,TX,No,FALSE,1,No,No,2,Japan
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=20000&sortDir=ASC&sourceContext=carGurusHomePagePrice&distance=50&minPrice=10000&sortType=DEAL_SCORE#listing=314416728/NONE,18193,2012,Volkswagen,Touareg,TDI Lux,SUV,75500,FALSE,AWD,Diesel,225,3,V6,23,TX,No,FALSE,2,No,Yes,9,Germany
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&inventorySearchWidgetType=PRICE&maxPrice=30000&sortDir=ASC&sourceContext=carGurusHomePagePrice&bodyTypeGroupIds=7&distance=50&minPrice=20000&sortType=DEAL_SCORE#listing=312224536/NONE,21995,2020,Volkswagen,Tiguan,S,SUV,14215,FALSE,FWD,Gas,184,2,I4,25,TX,No,FALSE,1,No,No,1,Germany
